diseaseId	diseaseName	drugId	drugName	type	mechanismOfAction	actionType	symbol	name	phase	status	source
EFO_0000222	acute myeloid leukemia	CHEMBL803	CYTARABINE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLD2	DNA polymerase delta 2, accessory subunit	4	Unknown status	https://clinicaltrials.gov/study/NCT02926586,https://clinicaltrials.gov/study/NCT02277847,https://clinicaltrials.gov/study/NCT00199147,https://clinicaltrials.gov/study/NCT02024308,https://clinicaltrials.gov/study/NCT01587430
EFO_0000222	acute myeloid leukemia	CHEMBL803	CYTARABINE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLD4	DNA polymerase delta 4, accessory subunit	4	Unknown status	https://clinicaltrials.gov/study/NCT00199147,https://clinicaltrials.gov/study/NCT01587430,https://clinicaltrials.gov/study/NCT02277847,https://clinicaltrials.gov/study/NCT02926586,https://clinicaltrials.gov/study/NCT02024308
EFO_0000222	acute myeloid leukemia	CHEMBL1096882	FLUDARABINE PHOSPHATE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLA2	DNA polymerase alpha 2, accessory subunit	3	Completed	https://clinicaltrials.gov/study/NCT00075478
EFO_0000222	acute myeloid leukemia	CHEMBL1096882	FLUDARABINE PHOSPHATE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLE2	DNA polymerase epsilon 2, accessory subunit	3	Completed	https://clinicaltrials.gov/study/NCT00075478
EFO_0000222	acute myeloid leukemia	CHEMBL1096882	FLUDARABINE PHOSPHATE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLD2	DNA polymerase delta 2, accessory subunit	3	Completed	https://clinicaltrials.gov/study/NCT00075478
EFO_0000222	acute myeloid leukemia	CHEMBL1096882	FLUDARABINE PHOSPHATE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLE3	DNA polymerase epsilon 3, accessory subunit	3	Completed	https://clinicaltrials.gov/study/NCT00075478
EFO_0000222	acute myeloid leukemia	CHEMBL1096882	FLUDARABINE PHOSPHATE	Small molecule	Ribonucleoside-diphosphate reductase RR1 inhibitor		RRM1	ribonucleotide reductase catalytic subunit M1	3	Completed	https://clinicaltrials.gov/study/NCT00075478
EFO_0000222	acute myeloid leukemia	CHEMBL1096882	FLUDARABINE PHOSPHATE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLD4	DNA polymerase delta 4, accessory subunit	3	Completed	https://clinicaltrials.gov/study/NCT00075478
EFO_0000222	acute myeloid leukemia	CHEMBL1096882	FLUDARABINE PHOSPHATE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLD1	DNA polymerase delta 1, catalytic subunit	3	Recruiting	https://clinicaltrials.gov/study/NCT05586074
EFO_0000222	acute myeloid leukemia	CHEMBL1096882	FLUDARABINE PHOSPHATE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLD3	DNA polymerase delta 3, accessory subunit	3	Recruiting	https://clinicaltrials.gov/study/NCT05586074
EFO_0000222	acute myeloid leukemia	CHEMBL1096882	FLUDARABINE PHOSPHATE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLE2	DNA polymerase epsilon 2, accessory subunit	3	Recruiting	https://clinicaltrials.gov/study/NCT05586074
EFO_0000222	acute myeloid leukemia	CHEMBL1096882	FLUDARABINE PHOSPHATE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		PRIM1	DNA primase subunit 1	3	Recruiting	https://clinicaltrials.gov/study/NCT05586074
EFO_0000222	acute myeloid leukemia	CHEMBL1117	IDARUBICIN	Small molecule	DNA topoisomerase II alpha inhibitor		TOP2A	DNA topoisomerase II alpha	3	Completed	https://clinicaltrials.gov/study/NCT02013648,https://clinicaltrials.gov/study/NCT01802333,https://clinicaltrials.gov/study/NCT00151255,https://clinicaltrials.gov/study/NCT00146120,https://clinicaltrials.gov/study/NCT02039726
EFO_0000222	acute myeloid leukemia	CHEMBL1117	IDARUBICIN	Small molecule	DNA topoisomerase II alpha inhibitor		TOP2A	DNA topoisomerase II alpha	3	Recruiting	https://clinicaltrials.gov/study/NCT05586074,https://clinicaltrials.gov/study/NCT03250338,https://clinicaltrials.gov/study/NCT03926624,https://clinicaltrials.gov/study/NCT04087967
EFO_0000222	acute myeloid leukemia	CHEMBL1117	IDARUBICIN	Small molecule	DNA topoisomerase II alpha inhibitor		TOP2A	DNA topoisomerase II alpha	3	Unknown status	https://clinicaltrials.gov/study/NCT01484171
EFO_0000222	acute myeloid leukemia	CHEMBL576982	QUIZARTINIB	Small molecule	Platelet-derived growth factor receptor inhibitor		PDGFRB	platelet derived growth factor receptor beta	3	Completed	https://clinicaltrials.gov/study/NCT02668653,https://clinicaltrials.gov/study/NCT02039726
EFO_0000222	acute myeloid leukemia	CHEMBL576982	QUIZARTINIB	Small molecule	Macrophage colony stimulating factor receptor inhibitor		CSF1R	colony stimulating factor 1 receptor	3	Completed	https://clinicaltrials.gov/study/NCT02668653,https://clinicaltrials.gov/study/NCT02039726
EFO_0000222	acute myeloid leukemia	CHEMBL576982	QUIZARTINIB	Small molecule	Tyrosine-protein kinase receptor FLT3 inhibitor		FLT3	fms related receptor tyrosine kinase 3	3	Withdrawn	https://clinicaltrials.gov/study/NCT04676243
EFO_0000222	acute myeloid leukemia	CHEMBL576982	QUIZARTINIB	Small molecule	Stem cell growth factor receptor inhibitor		KIT	KIT proto-oncogene, receptor tyrosine kinase	3	Withdrawn	https://clinicaltrials.gov/study/NCT04676243
EFO_0000222	acute myeloid leukemia	CHEMBL578	ENALAPRIL	Small molecule	Angiotensin-converting enzyme inhibitor		ACE	angiotensin I converting enzyme	3	Completed	https://clinicaltrials.gov/study/NCT01110824
EFO_0000222	acute myeloid leukemia	CHEMBL1200485	SORAFENIB TOSYLATE	Small molecule	Tyrosine-protein kinase receptor FLT3 inhibitor		FLT3	fms related receptor tyrosine kinase 3	3	Active, not recruiting	https://clinicaltrials.gov/study/NCT01371981
EFO_0000222	acute myeloid leukemia	CHEMBL58	MITOXANTRONE	Small molecule	DNA topoisomerase II alpha inhibitor		TOP2A	DNA topoisomerase II alpha	3	Active, not recruiting	https://clinicaltrials.gov/study/NCT02421939,https://clinicaltrials.gov/study/NCT04293562,https://clinicaltrials.gov/study/NCT03182244,https://clinicaltrials.gov/study/NCT01371981
EFO_0000222	acute myeloid leukemia	CHEMBL58	MITOXANTRONE	Small molecule	DNA topoisomerase II alpha inhibitor		TOP2A	DNA topoisomerase II alpha	3	Recruiting	https://clinicaltrials.gov/study/NCT06345365,https://clinicaltrials.gov/study/NCT02724163,https://clinicaltrials.gov/study/NCT03250338,https://clinicaltrials.gov/study/NCT03926624
EFO_0000222	acute myeloid leukemia	CHEMBL58	MITOXANTRONE	Small molecule	DNA topoisomerase II alpha inhibitor		TOP2A	DNA topoisomerase II alpha	3	Terminated	https://clinicaltrials.gov/study/NCT03504410,https://clinicaltrials.gov/study/NCT02298166
EFO_0000222	acute myeloid leukemia	CHEMBL58	MITOXANTRONE	Small molecule	DNA topoisomerase II alpha inhibitor		TOP2A	DNA topoisomerase II alpha	3	Unknown status	https://clinicaltrials.gov/study/NCT02072811,https://clinicaltrials.gov/study/NCT01828489
EFO_0000222	acute myeloid leukemia	CHEMBL1200485	SORAFENIB TOSYLATE	Small molecule	Vascular endothelial growth factor receptor inhibitor		KDR	kinase insert domain receptor	3	Active, not recruiting	https://clinicaltrials.gov/study/NCT01371981
EFO_0000222	acute myeloid leukemia	CHEMBL1200485	SORAFENIB TOSYLATE	Small molecule	Stem cell growth factor receptor inhibitor		KIT	KIT proto-oncogene, receptor tyrosine kinase	3	Active, not recruiting	https://clinicaltrials.gov/study/NCT01371981
EFO_0000222	acute myeloid leukemia	CHEMBL1200485	SORAFENIB TOSYLATE	Small molecule	Serine/threonine-protein kinase B-raf inhibitor		BRAF	B-Raf proto-oncogene, serine/threonine kinase	3	Active, not recruiting	https://clinicaltrials.gov/study/NCT01371981
EFO_0000222	acute myeloid leukemia	CHEMBL1200485	SORAFENIB TOSYLATE	Small molecule	Tyrosine-protein kinase receptor RET inhibitor		RET	ret proto-oncogene	3	Active, not recruiting	https://clinicaltrials.gov/study/NCT01371981
EFO_0000222	acute myeloid leukemia	CHEMBL1200778	DEXRAZOXANE HYDROCHLORIDE	Small molecule	DNA topoisomerase II inhibitor		TOP2B	DNA topoisomerase II beta	3	Active, not recruiting	https://clinicaltrials.gov/study/NCT04293562
EFO_0000222	acute myeloid leukemia	CHEMBL1200778	DEXRAZOXANE HYDROCHLORIDE	Small molecule	DNA topoisomerase II inhibitor		TOP2A	DNA topoisomerase II alpha	3	Active, not recruiting	https://clinicaltrials.gov/study/NCT04293562
EFO_0000222	acute myeloid leukemia	CHEMBL1201081	METHYLPREDNISOLONE SODIUM SUCCINATE	Small molecule	Glucocorticoid receptor agonist		NR3C1	nuclear receptor subfamily 3 group C member 1	3	Terminated	https://clinicaltrials.gov/study/NCT00568633
EFO_0000222	acute myeloid leukemia	CHEMBL1201129	DECITABINE	Small molecule	DNA (cytosine-5)-methyltransferase 3A inhibitor		DNMT3A	DNA methyltransferase 3 alpha	3	Active, not recruiting	https://clinicaltrials.gov/study/NCT02172872,https://clinicaltrials.gov/study/NCT05177731,https://clinicaltrials.gov/study/NCT04229979
EFO_0000222	acute myeloid leukemia	CHEMBL1201129	DECITABINE	Small molecule	DNA (cytosine-5)-methyltransferase 3A inhibitor		DNMT3A	DNA methyltransferase 3 alpha	3	Completed	https://clinicaltrials.gov/study/NCT00260832,https://clinicaltrials.gov/study/NCT03941964,https://clinicaltrials.gov/study/NCT01303796,https://clinicaltrials.gov/study/NCT03306264
EFO_0000222	acute myeloid leukemia	CHEMBL1201129	DECITABINE	Small molecule	DNA (cytosine-5)-methyltransferase 1 inhibitor		DNMT1	DNA methyltransferase 1	3	Completed	https://clinicaltrials.gov/study/NCT03306264,https://clinicaltrials.gov/study/NCT01303796,https://clinicaltrials.gov/study/NCT00260832,https://clinicaltrials.gov/study/NCT03941964
EFO_0000222	acute myeloid leukemia	CHEMBL1201129	DECITABINE	Small molecule	DNA (cytosine-5)-methyltransferase 1 inhibitor		DNMT1	DNA methyltransferase 1	3	Not yet recruiting	https://clinicaltrials.gov/study/NCT06297772,https://clinicaltrials.gov/study/NCT06073730
EFO_0000222	acute myeloid leukemia	CHEMBL1201129	DECITABINE	Small molecule	DNA (cytosine-5)-methyltransferase 1 inhibitor		DNMT1	DNA methyltransferase 1	3	Unknown status	https://clinicaltrials.gov/study/NCT02985372,https://clinicaltrials.gov/study/NCT01633099
EFO_0000222	acute myeloid leukemia	CHEMBL1201132	NALBUPHINE HYDROCHLORIDE	Small molecule	Opioid receptors; mu/kappa/delta agonist		OPRM1	opioid receptor mu 1	3	Completed	https://clinicaltrials.gov/study/NCT03825887
EFO_0000222	acute myeloid leukemia	CHEMBL1201132	NALBUPHINE HYDROCHLORIDE	Small molecule	Opioid receptors; mu/kappa/delta agonist		OPRD1	opioid receptor delta 1	3	Completed	https://clinicaltrials.gov/study/NCT03825887
EFO_0000222	acute myeloid leukemia	CHEMBL1201438	ALDESLEUKIN	Protein	Interleukin-2 receptor agonist		IL2RB	interleukin 2 receptor subunit beta	3	Completed	https://clinicaltrials.gov/study/NCT00006363
EFO_0000222	acute myeloid leukemia	CHEMBL1201438	ALDESLEUKIN	Protein	Interleukin-2 receptor agonist		IL2RA	interleukin 2 receptor subunit alpha	3	Completed	https://clinicaltrials.gov/study/NCT00006363
EFO_0000222	acute myeloid leukemia	CHEMBL1201506	GEMTUZUMAB OZOGAMICIN	Antibody drug conjugate	Myeloid cell surface antigen CD33 binding agent	Binding agent	CD33	CD33 molecule	3	Active, not recruiting	https://clinicaltrials.gov/study/NCT04293562
EFO_0000222	acute myeloid leukemia	CHEMBL1201506	GEMTUZUMAB OZOGAMICIN	Antibody drug conjugate	Myeloid cell surface antigen CD33 binding agent	Binding agent	CD33	CD33 molecule	3	Recruiting	https://clinicaltrials.gov/study/NCT02724163,https://clinicaltrials.gov/study/NCT05183035,https://clinicaltrials.gov/study/NCT04168502
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCH	protein kinase C eta	3	Completed	https://clinicaltrials.gov/study/NCT03379727,https://clinicaltrials.gov/study/NCT03512197
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCZ	protein kinase C zeta	3	Completed	https://clinicaltrials.gov/study/NCT03512197,https://clinicaltrials.gov/study/NCT03379727
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Platelet-derived growth factor receptor inhibitor		PDGFRB	platelet derived growth factor receptor beta	3	Completed	https://clinicaltrials.gov/study/NCT03512197,https://clinicaltrials.gov/study/NCT03379727
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKD3	protein kinase D3	3	Completed	https://clinicaltrials.gov/study/NCT03379727,https://clinicaltrials.gov/study/NCT03512197
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Vascular endothelial growth factor receptor 2 inhibitor		KDR	kinase insert domain receptor	3	Completed	https://clinicaltrials.gov/study/NCT03379727,https://clinicaltrials.gov/study/NCT03512197
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Platelet-derived growth factor receptor inhibitor		PDGFRA	platelet derived growth factor receptor alpha	3	Completed	https://clinicaltrials.gov/study/NCT03512197,https://clinicaltrials.gov/study/NCT03379727
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCA	protein kinase C alpha	3	Completed	https://clinicaltrials.gov/study/NCT03379727,https://clinicaltrials.gov/study/NCT03512197
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Stem cell growth factor receptor inhibitor		KIT	KIT proto-oncogene, receptor tyrosine kinase	3	Completed	https://clinicaltrials.gov/study/NCT03379727,https://clinicaltrials.gov/study/NCT03512197
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCI	protein kinase C iota	3	Completed	https://clinicaltrials.gov/study/NCT03379727,https://clinicaltrials.gov/study/NCT03512197
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCQ	protein kinase C theta	3	Recruiting	https://clinicaltrials.gov/study/NCT03258931,https://clinicaltrials.gov/study/NCT04174612
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Platelet-derived growth factor receptor inhibitor		PDGFRB	platelet derived growth factor receptor beta	3	Recruiting	https://clinicaltrials.gov/study/NCT04174612,https://clinicaltrials.gov/study/NCT03258931
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKD3	protein kinase D3	3	Recruiting	https://clinicaltrials.gov/study/NCT03258931,https://clinicaltrials.gov/study/NCT04174612
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Tyrosine-protein kinase receptor FLT3 inhibitor		FLT3	fms related receptor tyrosine kinase 3	3	Recruiting	https://clinicaltrials.gov/study/NCT03258931,https://clinicaltrials.gov/study/NCT04174612
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCG	protein kinase C gamma	3	Recruiting	https://clinicaltrials.gov/study/NCT04174612,https://clinicaltrials.gov/study/NCT03258931
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Vascular endothelial growth factor receptor 2 inhibitor		KDR	kinase insert domain receptor	3	Recruiting	https://clinicaltrials.gov/study/NCT03258931,https://clinicaltrials.gov/study/NCT04174612
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCI	protein kinase C iota	3	Recruiting	https://clinicaltrials.gov/study/NCT03258931,https://clinicaltrials.gov/study/NCT04174612
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCD	protein kinase C delta	3	Recruiting	https://clinicaltrials.gov/study/NCT04174612,https://clinicaltrials.gov/study/NCT03258931
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKD1	protein kinase D1	3	Recruiting	https://clinicaltrials.gov/study/NCT03258931,https://clinicaltrials.gov/study/NCT04174612
EFO_0000222	acute myeloid leukemia	CHEMBL1201567	FILGRASTIM	Protein	Granulocyte colony stimulating factor receptor agonist		CSF3R	colony stimulating factor 3 receptor	3	Completed	https://clinicaltrials.gov/study/NCT00006363,https://clinicaltrials.gov/study/NCT00266136,https://clinicaltrials.gov/study/NCT00820976,https://clinicaltrials.gov/study/NCT02039726
EFO_0000222	acute myeloid leukemia	CHEMBL635	PREDNISONE	Small molecule	Glucocorticoid receptor agonist		NR3C1	nuclear receptor subfamily 3 group C member 1	3	Completed	https://clinicaltrials.gov/study/NCT00136084
EFO_0000222	acute myeloid leukemia	CHEMBL1201670	SARGRAMOSTIM	Protein	Granulocyte-macrophage colony-stimulating factor receptor agonist		CSF2RA	colony stimulating factor 2 receptor subunit alpha	3	Active, not recruiting	https://clinicaltrials.gov/study/NCT04229979
EFO_0000222	acute myeloid leukemia	CHEMBL68117	VOSAROXIN	Small molecule	DNA topoisomerase II inhibitor		TOP2B	DNA topoisomerase II beta	3	Completed	https://clinicaltrials.gov/study/NCT01191801
EFO_0000222	acute myeloid leukemia	CHEMBL70	MORPHINE	Small molecule	Mu opioid receptor agonist		OPRM1	opioid receptor mu 1	3	Completed	https://clinicaltrials.gov/study/NCT03825887
EFO_0000222	acute myeloid leukemia	CHEMBL723	CARVEDILOL	Small molecule	Adrenergic receptor beta antagonist		ADRB1	adrenoceptor beta 1	3	Completed	https://clinicaltrials.gov/study/NCT01110824
EFO_0000222	acute myeloid leukemia	CHEMBL723	CARVEDILOL	Small molecule	Adrenergic receptor alpha-1 antagonist		ADRA1A	adrenoceptor alpha 1A	3	Completed	https://clinicaltrials.gov/study/NCT01110824
EFO_0000222	acute myeloid leukemia	CHEMBL723	CARVEDILOL	Small molecule	Adrenergic receptor alpha-1 antagonist		ADRA1B	adrenoceptor alpha 1B	3	Completed	https://clinicaltrials.gov/study/NCT01110824
EFO_0000222	acute myeloid leukemia	CHEMBL1231160	PEVONEDISTAT	Small molecule	NEDD8 activating enzyme inhibitor		NAE1	NEDD8 activating enzyme E1 subunit 1	3	Active, not recruiting	https://clinicaltrials.gov/study/NCT04090736
EFO_0000222	acute myeloid leukemia	CHEMBL723	CARVEDILOL	Small molecule	Adrenergic receptor alpha-1 antagonist		ADRA1D	adrenoceptor alpha 1D	3	Completed	https://clinicaltrials.gov/study/NCT01110824
EFO_0000222	acute myeloid leukemia	CHEMBL727	THIOGUANINE	Small molecule	Inosine-5'-monophosphate dehydrogenase (IMPDH) inhibitor		IMPDH2	inosine monophosphate dehydrogenase 2	3	Completed	https://clinicaltrials.gov/study/NCT00266136,https://clinicaltrials.gov/study/NCT00186966
EFO_0000222	acute myeloid leukemia	CHEMBL1233528	VOLASERTIB	Small molecule	Serine/threonine-protein kinase PLK1 inhibitor		PLK1	polo like kinase 1	3	Completed	https://clinicaltrials.gov/study/NCT01721876
EFO_0000222	acute myeloid leukemia	CHEMBL1336	SORAFENIB	Small molecule	Vascular endothelial growth factor receptor inhibitor		FLT4	fms related receptor tyrosine kinase 4	3	Active, not recruiting	https://clinicaltrials.gov/study/NCT01371981
EFO_0000222	acute myeloid leukemia	CHEMBL1336	SORAFENIB	Small molecule	Vascular endothelial growth factor receptor inhibitor		FLT1	fms related receptor tyrosine kinase 1	3	Active, not recruiting	https://clinicaltrials.gov/study/NCT01371981
EFO_0000222	acute myeloid leukemia	CHEMBL1336	SORAFENIB	Small molecule	Platelet-derived growth factor receptor beta inhibitor		PDGFRB	platelet derived growth factor receptor beta	3	Active, not recruiting	https://clinicaltrials.gov/study/NCT01371981
